,id,full_name,html_url,description,language,created_at,stargazers_count,open_issues_count,size,topics,license,owner_login,owner_type,archived,subscribers_count,network_count
74,1018364306,llmite-ai/llms,https://github.com/llmite-ai/llms,,Go,2025-07-12 05:30:38+00:00,0,0,0.125,[],,llmite-ai,Organization,False,0,0
75,923358672,RezaArani/aillm,https://github.com/RezaArani/aillm,Golang RAG/LLM framework with Memory and Transcriber - All-in-One Platform,Go,2025-01-28 04:59:15+00:00,4,0,0.676,"['golang', 'llm', 'rag', 'retrival-augmented-generation']",apache-2.0,RezaArani,User,False,2,1
76,1026896812,vreid/neroka-discord,https://github.com/vreid/neroka-discord,,Go,2025-07-26 21:12:35+00:00,0,0,0.247,[],,vreid,User,False,0,0
77,868708010,Fc04dB/Go_Project,https://github.com/Fc04dB/Go_Project,,Go,2024-10-07 03:24:22+00:00,0,0,0.028,[],,Fc04dB,User,False,1,0
78,1013806958,yuyaun/microservices,https://github.com/yuyaun/microservices,,Python,2025-07-04 13:51:37+00:00,0,1,0.081,[],,yuyaun,User,False,0,0
79,969664344,joshuaisaact/Go-AI-Agent,https://github.com/joshuaisaact/Go-AI-Agent,This project provides a basic foundation for building AI agents in Go that can interact with users and utilize tools. It uses the Anthropic API (Claude) by default.,Go,2025-04-20 16:59:45+00:00,0,0,0.008,[],,joshuaisaact,User,False,1,0
80,985624173,kotet/mic-summary-bot,https://github.com/kotet/mic-summary-bot,総務省 ホームページ新着情報から議事を取得しLLMで要約してくれるbot,HTML,2025-05-18 07:03:39+00:00,0,0,0.318,[],mit,kotet,User,False,1,0
81,443220126,GLCharge/sqsObserver-go,https://github.com/GLCharge/sqsObserver-go,"A library for SQS queue monitoring with threaded, multiple queue (round-robin) observers. ",Go,2021-12-31 01:05:16+00:00,1,0,0.028,[],mit,GLCharge,Organization,False,0,0
82,910272604,brandon-braner/maas_esus,https://github.com/brandon-braner/maas_esus,,Go,2024-12-30 21:11:56+00:00,0,0,0.117,[],,brandon-braner,User,False,1,0
83,249629293,ilgianlu/tagyou,https://github.com/ilgianlu/tagyou,yet another mqtt broker,Go,2020-03-24 06:22:40+00:00,4,1,2.482,[],gpl-3.0,ilgianlu,User,False,1,0
84,203853099,vikramjakhr/tcp-server-integration,https://github.com/vikramjakhr/tcp-server-integration,,Go,2019-08-22 18:42:21+00:00,0,0,0.867,[],,vikramjakhr,User,False,1,0
85,604681128,shabbywu/Battle-Brothers-CN,https://github.com/shabbywu/Battle-Brothers-CN,Battle Brothers(战场兄弟)中文翻译项目,Squirrel,2023-02-21 15:14:14+00:00,565,14,24.511,"['battlebrothers', 'translation', 'zh-cn']",gpl-3.0,shabbywu,User,False,2,9
86,825204396,ivanvanderbyl/agentic,https://github.com/ivanvanderbyl/agentic,A minimalist Go implementation of Microsoft's GraphRAG,Go,2024-07-07 05:31:42+00:00,19,1,0.079,"['graphrag', 'openai', 'rag']",mit,ivanvanderbyl,User,False,2,1
87,625958522,gopenai/openai-client,https://github.com/gopenai/openai-client,This is an unofficial Golang SDK for the OpenAI API. It provides a simple and easy-to-use way to interact with the OpenAI API using Golang. ,Go,2023-04-10 13:45:54+00:00,3,0,0.08,"['chatgpt', 'chatgpt-api', 'dall-e', 'go', 'golang', 'gpt3', 'openai']",apache-2.0,gopenai,Organization,False,1,1
88,799527113,abhinavxd/libredesk,https://github.com/abhinavxd/libredesk,"Modern, open source, self-hosted customer support desk. Single binary app.",Vue,2024-05-12 12:14:24+00:00,1802,35,6.215,"['customer-service', 'customer-success', 'customer-support', 'customer-support-automation', 'golang', 'helpdesk', 'support', 'ticketing', 'ticketing-system', 'vue', 'vuejs']",agpl-3.0,abhinavxd,User,False,10,98
89,843967311,abglnv/stay-connected-inst,https://github.com/abglnv/stay-connected-inst,,Go,2024-08-18 01:00:34+00:00,0,0,0.035,[],mit,abglnv,User,False,1,0
90,963668921,eisenzopf/agentic-text,https://github.com/eisenzopf/agentic-text,,Go,2025-04-10 03:15:12+00:00,0,0,0.339,[],,eisenzopf,User,False,1,0
91,991097070,Zephyruston/Agent-Cat-Agent,https://github.com/Zephyruston/Agent-Cat-Agent,,Go,2025-05-27 05:57:21+00:00,2,0,0.20500000000000002,[],mit,Zephyruston,User,False,0,0
92,960265878,deanxv/qodo2api,https://github.com/deanxv/qodo2api,,Go,2025-04-04 06:18:44+00:00,25,1,0.898,[],gpl-3.0,deanxv,User,False,1,19
93,334130818,hilaily/lib,https://github.com/hilaily/lib,"go library, one subdirectory is a library. ",Go,2021-01-29 11:54:48+00:00,3,0,0.158,[],mit,hilaily,User,False,1,0
94,818302486,TFMV/flatchat,https://github.com/TFMV/flatchat,FlatChat: A real-time chat application built with Go that leverages Flatbuffers for efficient message serialization and low-latency communication. This microservice demonstrates the power of Flatbuffers in optimizing data exchange and performance in a high-throughput environment.,Go,2024-06-21 14:40:56+00:00,0,0,0.752,[],mit,TFMV,User,False,1,0
95,376452890,KernelPanic-OpenSource/android_build_blueprint,https://github.com/KernelPanic-OpenSource/android_build_blueprint,,Go,2021-06-13 05:53:55+00:00,0,0,3.109,[],apache-2.0,KernelPanic-OpenSource,Organization,False,0,0
96,1004813207,dev-crusader/chatbot-go,https://github.com/dev-crusader/chatbot-go,,Go,2025-06-19 08:11:19+00:00,0,0,0.014,[],,dev-crusader,User,False,0,0
97,936534843,recally-io/go-markitdown,https://github.com/recally-io/go-markitdown,A CLI tool and library written in Go for converting documents to Markdown format.,Go,2025-02-21 08:53:49+00:00,22,0,1.317,[],mit,recally-io,Organization,False,1,2
98,962888984,korchasa/speelka-agent,https://github.com/korchasa/speelka-agent,Universal LLM Agent based on MCP,Go,2025-04-08 20:39:30+00:00,4,9,8.719,"['agent', 'agentic-ai', 'llm', 'mcp', 'mcp-server']",mit,korchasa,User,False,1,1
99,808003734,akl7777777/tiktoken-go,https://github.com/akl7777777/tiktoken-go,go version of tiktoken,Go,2024-05-30 07:37:12+00:00,0,0,0.025,[],mit,akl7777777,User,False,1,0
100,1086856200,rogeecn/renamer,https://github.com/rogeecn/renamer,,Go,2025-10-31 02:24:48+00:00,0,0,0.392,[],other,rogeecn,User,False,0,0
101,1081737611,maragudk/nanobanana,https://github.com/maragudk/nanobanana,A little CLI tool to generate images with nano banana.,Go,2025-10-23 08:06:27+00:00,1,2,1.687,[],mit,maragudk,Organization,False,0,0
102,1071537830,bharathcs/go-ai-utils,https://github.com/bharathcs/go-ai-utils,vibe coded heap,Go,2025-10-07 13:35:50+00:00,0,0,0.063,[],mit,bharathcs,User,False,0,0
103,850373803,PatrykDz95/fashionAi,https://github.com/PatrykDz95/fashionAi,,Go,2024-08-31 15:39:48+00:00,0,0,0.046,[],,PatrykDz95,User,False,1,0
104,1029076063,mikiasgoitom/A2SV-Backend-Blog-Starter-Project,https://github.com/mikiasgoitom/A2SV-Backend-Blog-Starter-Project,This is the a starter project for A2SV's project phase.,HTML,2025-07-30 13:40:18+00:00,2,3,16.391,[],mit,mikiasgoitom,User,False,0,3
105,877471504,gopher-lab/tee-worker,https://github.com/gopher-lab/tee-worker,Jobserver running in a TEE enclave,Go,2024-10-23 17:51:36+00:00,7,22,1.501,[],apache-2.0,gopher-lab,Organization,False,1,6
106,85235912,TeamHorizon/android_build_blueprint,https://github.com/TeamHorizon/android_build_blueprint,,Go,2017-03-16 19:51:40+00:00,0,0,1.031,[],apache-2.0,TeamHorizon,Organization,False,7,0
107,308060485,warewulf/warewulf,https://github.com/warewulf/warewulf,Warewulf is a stateless and diskless container operating system provisioning system for large clusters of bare metal and/or virtual systems.,Go,2020-10-28 15:31:06+00:00,598,233,27.076,"['clusters', 'containers', 'hpc', 'provisioning', 'stateless', 'warewulf']",other,warewulf,Organization,False,19,114
108,1062696690,indronesia070-collab/66,https://github.com/indronesia070-collab/66,,Go,2025-09-23 15:44:41+00:00,0,0,3.312,[],gpl-3.0,indronesia070-collab,User,False,0,0
109,996929220,zaynkorai/gemini-fullstack-langgraph-quickstart,https://github.com/zaynkorai/gemini-fullstack-langgraph-quickstart,"Get started with building Fullstack Agents using Golang, Gemini 2.5 ",TypeScript,2025-06-05 17:20:44+00:00,1,0,0.369,"['fullstack', 'gemini', 'go', 'golang']",apache-2.0,zaynkorai,User,False,0,0
110,1053863828,akelv/tgsflow,https://github.com/akelv/tgsflow,A thought flow template for human and AI co creation where human keep the thinking and AI implement in a thoughtful steps. ,Go,2025-09-10 03:33:12+00:00,2,1,0.35100000000000003,[],apache-2.0,akelv,User,False,1,1
111,974261837,bsospace/blog-bsospace-mono-repo,https://github.com/bsospace/blog-bsospace-mono-repo,"[On goging] BSO Space Blog is a  web-based Q&A system that answers questions based on blog articles using Retrieval-Augmented Generation (RAG). It combines powerful semantic search with a Large Language Model (LLM) like LLaMA3 to provide accurate, context-aware answers grounded in actual content.",TypeScript,2025-04-28 13:57:25+00:00,1,1,29.387,"['blog', 'llm', 'ollama', 'ollama-api', 'rag']",,bsospace,Organization,False,1,1
112,740341626,pony-maggie/go-openai-assistant-demo,https://github.com/pony-maggie/go-openai-assistant-demo,,Go,2024-01-08 06:31:38+00:00,0,0,0.008,[],,pony-maggie,User,False,1,0
113,657810995,MaxBlaushild/poltergeist,https://github.com/MaxBlaushild/poltergeist,,Go,2023-06-23 23:07:08+00:00,0,1,52.185,[],,MaxBlaushild,User,False,2,0
114,988177487,atgsgrouptest/genet-microservice,https://github.com/atgsgrouptest/genet-microservice,,Go,2025-05-22 07:03:31+00:00,0,0,72.122,[],,atgsgrouptest,User,False,1,0
115,689921784,whw-alex/AI-Assistant,https://github.com/whw-alex/AI-Assistant,A backend project to provide AI service,Go,2023-09-11 07:28:12+00:00,0,0,5.703,[],,whw-alex,User,False,1,1
116,671353435,hushuozhi/opencatd-open,https://github.com/hushuozhi/opencatd-open,,Go,2023-07-27 06:09:31+00:00,0,0,1.169,[],gpl-3.0,hushuozhi,User,False,1,0
117,616821206,jazzqi/feishu-chatgpt,https://github.com/jazzqi/feishu-chatgpt,,Go,2023-03-21 06:36:03+00:00,0,1,16.038,[],,jazzqi,User,False,1,0
118,860114137,jobnbackpack/answer-generator,https://github.com/jobnbackpack/answer-generator,ask a question and get a set of options,Go,2024-09-19 21:05:16+00:00,0,0,30.524,[],,jobnbackpack,User,False,1,0
119,1000446430,Salehisaac/sohiel,https://github.com/Salehisaac/sohiel,,Go,2025-06-11 19:49:55+00:00,0,0,0.009000000000000001,[],,Salehisaac,User,False,0,0
120,250507019,ECUST-XX/go_leetcode,https://github.com/ECUST-XX/go_leetcode,,Go,2020-03-27 10:40:15+00:00,0,0,0.033,[],,ECUST-XX,User,False,1,1
121,950826065,Aljodomo/cli-ai-editor,https://github.com/Aljodomo/cli-ai-editor,,Go,2025-03-18 18:36:10+00:00,0,0,0.011,[],,Aljodomo,User,False,1,0
122,968311829,yoihito/ai-quick-cmd,https://github.com/yoihito/ai-quick-cmd,,Go,2025-04-17 21:31:55+00:00,1,0,0.034,[],mit,yoihito,User,False,1,0
123,940569521,starletter78/blogv2-server,https://github.com/starletter78/blogv2-server,,Go,2025-02-28 12:08:47+00:00,3,0,7.116,[],,starletter78,User,False,1,0
124,627862412,EnigmaForLife/shared,https://github.com/EnigmaForLife/shared,,Go,2023-04-14 11:15:15+00:00,0,0,2589.325,[],,EnigmaForLife,User,False,1,0
125,723148718,iburgos72/using-gpt,https://github.com/iburgos72/using-gpt,My first implementation with GPT,Go,2023-11-24 20:20:48+00:00,1,0,3.933,[],,iburgos72,User,False,1,0
126,1013339614,seekehr/shiabox,https://github.com/seekehr/shiabox,"AI-powered search engine for Shi'a ahadith, utilising a RAG architecture with Qdrant for the vector database and mxbai-embed-large for embeddings.",Go,2025-07-03 18:25:45+00:00,2,0,26.119,[],,seekehr,User,False,0,0
127,964254873,ktfth/zion,https://github.com/ktfth/zion,Agnostic scaffolding application,Go,2025-04-10 23:39:36+00:00,7,0,21.097,[],,ktfth,User,False,2,1
128,749841380,has1985/news-go-bot,https://github.com/has1985/news-go-bot,,Go,2024-01-29 14:02:38+00:00,0,0,5.084,[],,has1985,User,False,1,0
129,1028893262,ITBuddy-ITB/app,https://github.com/ITBuddy-ITB/app,,TypeScript,2025-07-30 08:07:04+00:00,0,0,34.164,[],mit,ITBuddy-ITB,Organization,False,0,0
