,id,full_name,html_url,description,language,created_at,stargazers_count,open_issues_count,size,topics,license,owner_login,owner_type,archived,subscribers_count,network_count
10,782741819,jaynagpaul/bitbot,https://github.com/jaynagpaul/bitbot,everyones favorite senior developer,Python,2024-04-05 23:29:11+00:00,1,0,0.022,[],mit,jaynagpaul,User,False,1,0
11,847387026,sahasourav17/IntelliAnswer,https://github.com/sahasourav17/IntelliAnswer,"A RAG-based question-answering system that processes user queries using local documents. It extracts relevant information to answer questions, falling back to a large language model when local sources are insufficient, ensuring accurate and contextual responses.",Python,2024-08-25 17:19:54+00:00,3,0,9.166,"['chromadb', 'generative-qa', 'gqa', 'llm', 'local-rag', 'ollama', 'openai', 'rag']",,sahasourav17,User,False,1,0
12,880103335,Sominom/Candy-AI-Writer-API,https://github.com/Sominom/Candy-AI-Writer-API,Candy AI Writer 워드프레스 플러그인을 사용하기 위한 API,Python,2024-10-29 05:47:01+00:00,0,0,0.054,[],mit,Sominom,User,False,1,0
13,989134242,ayan980801/tiktoken,https://github.com/ayan980801/tiktoken,,Python,2025-05-23 15:55:57+00:00,0,1,0.079,[],,ayan980801,User,False,0,0
14,707641785,Future-Outlier/FlyteChatGPTSummaryBot,https://github.com/Future-Outlier/FlyteChatGPTSummaryBot,FlyteChatGPTSummaryBot is a new tool that summarizes large amounts of information and posts it using reusable workflows!,Python,2023-10-20 10:39:44+00:00,8,0,31.184,"['chatgpt', 'flyte', 'mlops']",,Future-Outlier,User,False,0,0
15,798057088,thiskorea81/langchain,https://github.com/thiskorea81/langchain,,Python,2024-05-09 02:25:52+00:00,0,0,0.032,[],gpl-3.0,thiskorea81,User,False,1,0
16,864896840,NykoEugen/Adventure-time,https://github.com/NykoEugen/Adventure-time,,Python,2024-09-29 13:10:49+00:00,0,0,0.063,[],,NykoEugen,User,False,1,0
17,674671794,N3RDIUM/ExpoBot,https://github.com/N3RDIUM/ExpoBot,An AI assistant to help people get around in a science fair!,Python,2023-08-04 13:51:47+00:00,2,0,84.528,[],mit,N3RDIUM,User,False,1,0
18,985195803,Pymkly/webcup-cupcake,https://github.com/Pymkly/webcup-cupcake,,Python,2025-05-17 08:59:55+00:00,0,0,0.038,[],,Pymkly,User,False,1,0
19,1003789572,sallfatima/doc_doc,https://github.com/sallfatima/doc_doc,,Python,2025-06-17 17:07:42+00:00,0,0,7.737,[],mit,sallfatima,User,False,0,0
20,835774627,bCommonsLAB/commonerversteher,https://github.com/bCommonsLAB/commonerversteher,,CSS,2024-07-30 14:00:28+00:00,0,1,1.9420000000000002,[],,bCommonsLAB,Organization,False,0,1
21,1034202192,QuHarmonics/Nexus-4-Framework-Recursive-Harmonic-Architecture,https://github.com/QuHarmonics/Nexus-4-Framework-Recursive-Harmonic-Architecture,Welcome to the Nexus.  In this repository you will find the complete universe.,Python,2025-08-08 02:47:07+00:00,0,0,162.102,[],,QuHarmonics,User,False,0,0
22,711605492,rahkulkx/llm-chat,https://github.com/rahkulkx/llm-chat,,Python,2023-10-29 19:12:18+00:00,0,0,28.182,[],,rahkulkx,User,False,1,0
23,742187602,tientoan29/Ejemplo_Dispositivos,https://github.com/tientoan29/Ejemplo_Dispositivos,,Python,2024-01-11 23:45:01+00:00,0,0,0.006,[],,tientoan29,User,False,1,0
24,1001190264,LiamB94/MatchUp-AI,https://github.com/LiamB94/MatchUp-AI,MatchUp AI – Tactical Matchup Analyzer,Python,2025-06-13 01:14:53+00:00,0,0,0.068,[],,LiamB94,User,False,0,0
25,1044216285,Basile-Mercado/ai_agent,https://github.com/Basile-Mercado/ai_agent,,Python,2025-08-25 11:00:11+00:00,0,0,0.037,[],,Basile-Mercado,User,False,0,0
26,769812804,Kavyatolety/HW2,https://github.com/Kavyatolety/HW2,,Python,2024-03-10 05:58:09+00:00,1,0,5.455,[],,Kavyatolety,User,False,1,0
27,1075002492,Ronaldo-Urquiza/Hackathon_SBOC_RedeMaisOnco,https://github.com/Ronaldo-Urquiza/Hackathon_SBOC_RedeMaisOnco,(PROJECT REPO) ,Python,2025-10-12 21:52:30+00:00,0,0,2.257,[],,Ronaldo-Urquiza,User,False,0,0
28,817306406,khulnasoft/fastagi.py,https://github.com/khulnasoft/fastagi.py,,Python,2024-06-19 12:39:25+00:00,0,2,3.66,[],mit,khulnasoft,Organization,False,1,0
29,719706045,mismayil/morph-gen,https://github.com/mismayil/morph-gen,Evaluating Morphological Compositional Generalization in Large Language Models,Jupyter Notebook,2023-11-16 18:20:59+00:00,3,15,535.163,[],,mismayil,User,False,5,0
30,914452514,storks-amsterdam/vu-ai-pris,https://github.com/storks-amsterdam/vu-ai-pris,Evaluating performance of various LLMs in the card game of Schnapsen for the Project Intelligent Systems course at the VU.,Jupyter Notebook,2025-01-09 16:15:28+00:00,0,0,2.543,[],,storks-amsterdam,Organization,False,0,0
31,969912021,jamie950315/Project-ARIS,https://github.com/jamie950315/Project-ARIS,Make AI interact with real world environment.,C++,2025-04-21 06:18:13+00:00,0,0,0.042,[],,jamie950315,User,False,1,0
32,999192348,saideep9835/Hr_AgenticAI,https://github.com/saideep9835/Hr_AgenticAI,,Python,2025-06-09 22:08:29+00:00,0,0,0.017,[],,saideep9835,User,False,0,0
33,1012413587,sunnyuppala/Environment-Monitoring,https://github.com/sunnyuppala/Environment-Monitoring,,JavaScript,2025-07-02 09:46:13+00:00,0,0,20.101,[],,sunnyuppala,User,False,0,0
34,828103811,prithwish2/Automated-MCQ-Generator-Using-Langchain-OpenAI-API,https://github.com/prithwish2/Automated-MCQ-Generator-Using-Langchain-OpenAI-API,,Jupyter Notebook,2024-07-13 06:11:09+00:00,0,0,0.028,[],,prithwish2,User,False,1,0
35,1037633440,margaretocallaghan/Bartender-Bot,https://github.com/margaretocallaghan/Bartender-Bot,"Bartender bot: recommends drink recipes and lists store items to buy. Answers only questions related to drinks, the store, and its role.",Python,2025-08-13 22:03:18+00:00,0,0,0.003,[],,margaretocallaghan,User,False,0,0
36,969994498,itjosephk2/ai_scrap_bok_maker_backend,https://github.com/itjosephk2/ai_scrap_bok_maker_backend,,JavaScript,2025-04-21 09:28:29+00:00,0,0,1.013,[],,itjosephk2,User,False,1,0
37,635282477,harmonydata/harmonyapi,https://github.com/harmonydata/harmonyapi,This is the source code for the Harmony project REST API,Python,2023-05-02 11:13:58+00:00,2,8,104.075,"['anxiety', 'data', 'data-harmonisation', 'data-harmonization', 'data-science', 'deep-learning', 'depression', 'first-timers-only', 'gad-7', 'harmonisation', 'harmonization', 'harmony', 'mental-health', 'natural-language-processing', 'neural-network', 'nlp', 'psychology', 'research', 'social-sciences', 'wellcome']",other,harmonydata,Organization,False,4,15
38,1012041670,sujitpatel2739/Retrieval_Augmented_Generation_Project,https://github.com/sujitpatel2739/Retrieval_Augmented_Generation_Project,,Python,2025-07-01 18:06:59+00:00,0,0,2.118,[],apache-2.0,sujitpatel2739,User,False,0,0
39,661464001,samshapley/SemanticGPT,https://github.com/samshapley/SemanticGPT,Explore GPT's mind using Logit Bias.,Jupyter Notebook,2023-07-02 23:26:57+00:00,6,2,1.154,[],,samshapley,User,False,1,1
40,669787606,kianwoon/chatgpt-memory,https://github.com/kianwoon/chatgpt-memory,using redis as embedding storage,Python,2023-07-23 12:34:19+00:00,0,0,0.097,[],apache-2.0,kianwoon,User,False,1,0
41,984109385,n1ro02/CliQwen,https://github.com/n1ro02/CliQwen,命令行调用模型工具,Python,2025-05-15 12:11:58+00:00,0,0,0.003,[],,n1ro02,User,False,1,0
42,960370876,UjjwalRana12/GenAI-advance,https://github.com/UjjwalRana12/GenAI-advance,,Python,2025-04-04 10:15:46+00:00,0,0,6.241,[],,UjjwalRana12,User,False,1,0
43,900593545,CarlosSuarezCWH/InsightBot,https://github.com/CarlosSuarezCWH/InsightBot,"Un servicio basado en inteligencia artificial para consultar documentos PDF, generando respuestas precisas mediante fragmentos relevantes y modelos generativos como Llama.",Python,2024-12-09 05:29:06+00:00,1,0,0.041,[],cc0-1.0,CarlosSuarezCWH,User,False,1,1
44,1035831008,tesla07/jurabot-dk,https://github.com/tesla07/jurabot-dk,,Python,2025-08-11 06:47:06+00:00,0,0,0.006,[],,tesla07,User,False,0,0
45,819903945,YingMing2283/Writing-Master,https://github.com/YingMing2283/Writing-Master,,Python,2024-06-25 12:08:35+00:00,0,0,0.122,[],,YingMing2283,User,False,1,0
46,1038363329,sharma-dikshant/careConnect-server,https://github.com/sharma-dikshant/careConnect-server,,Python,2025-08-15 04:05:31+00:00,1,0,34.42,[],,sharma-dikshant,User,False,1,0
47,752387674,HamzaG737/rappel-conso-chat-app,https://github.com/HamzaG737/rappel-conso-chat-app,Chatbot to interact with a SQL database using LLMs and Langchain agents,Python,2024-02-03 19:29:38+00:00,31,0,0.031,"['agents', 'chatgpt', 'langchain', 'llm', 'sql', 'streamlit']",apache-2.0,HamzaG737,User,False,1,19
48,1084839949,abylsliam44/antiphising,https://github.com/abylsliam44/antiphising,,Python,2025-10-28 08:31:08+00:00,0,0,0.03,[],,abylsliam44,User,False,0,0
49,802811562,jayprakash25/AI-PDF-Backend,https://github.com/jayprakash25/AI-PDF-Backend,,Python,2024-05-19 10:40:18+00:00,0,0,0.021,[],,jayprakash25,User,False,1,0
50,986875707,ZhiyuanLi218/Think-Bench,https://github.com/ZhiyuanLi218/Think-Bench,THINK-Bench: Evaluating Thinking Efficiency and Chain-of-Thought Quality of Large Reasoning Models,Python,2025-05-20 08:48:52+00:00,5,0,0.453,[],,ZhiyuanLi218,User,False,1,1
51,950427159,SamREye/SuperHostTemplate,https://github.com/SamREye/SuperHostTemplate,,HTML,2025-03-18 06:26:32+00:00,0,0,0.122,[],,SamREye,User,False,1,0
52,620228095,FredericVAN/railway-chatgpt-on-wechat,https://github.com/FredericVAN/railway-chatgpt-on-wechat,,Python,2023-03-28 09:20:45+00:00,1,0,2.005,[],mit,FredericVAN,User,False,0,1
53,915511845,lamy4C5/MusicSync,https://github.com/lamy4C5/MusicSync,DeltaHacks XI,Python,2025-01-12 03:19:25+00:00,1,0,0.012,[],mit,lamy4C5,User,False,1,0
54,750104987,dallasdiaz93/datasciencecapstone,https://github.com/dallasdiaz93/datasciencecapstone,,Jupyter Notebook,2024-01-30 01:46:35+00:00,0,0,31.208,[],,dallasdiaz93,User,False,1,0
55,1082392473,bitbiased/rag_sentiment_analysis,https://github.com/bitbiased/rag_sentiment_analysis,A sentiment analysis system that can analyze customer reviews and answer questions about them using a basic RAG (Retrieval Augmented Generation) approach.,Python,2025-10-24 07:11:27+00:00,0,0,0.059000000000000004,[],,bitbiased,User,False,0,0
56,900078171,jirivchi1/inquira,https://github.com/jirivchi1/inquira,app,Python,2024-12-07 19:57:40+00:00,0,0,22.787,[],,jirivchi1,User,False,1,0
57,994591974,VincentP1337/MCP,https://github.com/VincentP1337/MCP,,TypeScript,2025-06-02 07:14:43+00:00,0,0,5.128,[],mit,VincentP1337,User,False,0,0
58,836658103,cleanunicorn/squad,https://github.com/cleanunicorn/squad,,Python,2024-08-01 09:38:32+00:00,2,0,0.195,[],,cleanunicorn,User,False,1,1
59,996565118,kozhamuratoval/nFactorial,https://github.com/kozhamuratoval/nFactorial,,Python,2025-06-05 06:11:10+00:00,0,0,0.9510000000000001,[],,kozhamuratoval,User,False,0,0
60,873967088,ChenzwNina/privacy_syllabus,https://github.com/ChenzwNina/privacy_syllabus,,Jupyter Notebook,2024-10-17 02:58:13+00:00,0,1,8.88,[],,ChenzwNina,User,False,1,0
61,908784063,ARACODEPERU/globalcpa,https://github.com/ARACODEPERU/globalcpa,proyexto de erp,Vue,2024-12-27 00:50:33+00:00,0,0,129.294,[],,ARACODEPERU,User,False,2,0
62,924914836,benjaminpstein/movie-night-app,https://github.com/benjaminpstein/movie-night-app,building,Python,2025-01-30 21:38:17+00:00,0,0,43.394,[],,benjaminpstein,User,False,1,0
63,869385351,microsoft/SeerAttention,https://github.com/microsoft/SeerAttention,SeerAttention: Learning Intrinsic Sparse Attention in Your LLMs,Python,2024-10-08 07:55:53+00:00,169,7,45.955,[],mit,microsoft,Organization,False,5,14
64,1026368085,Marcusng88/FraudGuard,https://github.com/Marcusng88/FraudGuard,,TypeScript,2025-07-25 19:05:00+00:00,1,0,14.607,[],mit,Marcusng88,User,False,0,1
65,945652539,whoisdsmith/SmartFileOrganizer,https://github.com/whoisdsmith/SmartFileOrganizer,AI That Does File Shit For You!,Python,2025-03-09 22:38:40+00:00,11,2,53.445,"['ai', 'file-organization', 'file-summary']",,whoisdsmith,User,False,1,1
66,754489383,ssrikantan/aibot-nlp2sql,https://github.com/ssrikantan/aibot-nlp2sql,"The is an AI Assistant powered by Azure Open AI. helps users have their queries on order status (from a database) or questions answered from knowledge based, using AI Search",Python,2024-02-08 06:49:09+00:00,0,0,0.08,[],,ssrikantan,User,False,1,0
67,865221306,sahil-03/doc-agent,https://github.com/sahil-03/doc-agent,Query and search through any document. ,Python,2024-09-30 07:24:24+00:00,0,0,0.337,[],,sahil-03,User,False,1,0
68,912596777,maximemoreillon/langchain-agents-experiments,https://github.com/maximemoreillon/langchain-agents-experiments,,Python,2025-01-06 02:01:33+00:00,0,0,0.001,[],,maximemoreillon,User,False,1,0
69,892895391,drumin/semgrep-rules,https://github.com/drumin/semgrep-rules,,Python,2024-11-23 01:59:39+00:00,1,0,0.012,[],,drumin,User,False,1,0
70,1069091266,Tolihama/bootdev-python-ai-agent,https://github.com/Tolihama/bootdev-python-ai-agent,,Python,2025-10-03 11:45:26+00:00,0,0,0.03,[],,Tolihama,User,False,0,0
71,1034814826,pedro-dalben/Voice2TextIa,https://github.com/pedro-dalben/Voice2TextIa,"Fast, cost‑efficient audio-to-text with Whisper.",Python,2025-08-09 03:30:01+00:00,1,0,0.008,[],,pedro-dalben,User,False,0,0
72,866349348,JAEINLEE777/Chatbot_v2,https://github.com/JAEINLEE777/Chatbot_v2,,Python,2024-10-02 05:03:13+00:00,0,0,0.002,[],,JAEINLEE777,User,False,1,0
73,703317671,ssmanji89/aidiscordbot,https://github.com/ssmanji89/aidiscordbot,,Python,2023-10-11 02:52:19+00:00,0,0,0.01,[],,ssmanji89,User,False,1,0
74,987726994,Kvikrant04/Finagent-Agentic-Ai-for-Financial-Analysis,https://github.com/Kvikrant04/Finagent-Agentic-Ai-for-Financial-Analysis,"FinAgent – An AI-powered financial analyst that blends Groq-hosted LLaMA 3.3 70B with real-time market data & news to deliver fast, explainable insights.",Python,2025-05-21 13:51:37+00:00,0,0,0.003,[],,Kvikrant04,User,False,1,0
75,832310748,ooKetch22oo/persona-generator,https://github.com/ooKetch22oo/persona-generator,,Python,2024-07-22 18:57:47+00:00,0,0,0.038,[],,ooKetch22oo,User,False,1,0
76,713742842,chiragagarwal1999/ML,https://github.com/chiragagarwal1999/ML,,Python,2023-11-03 06:34:32+00:00,0,0,0.012,[],,chiragagarwal1999,User,False,1,0
77,866172713,gjs-render/assts-fileServe,https://github.com/gjs-render/assts-fileServe,,Python,2024-10-01 19:14:34+00:00,0,0,2.128,[],,gjs-render,User,False,1,0
78,911336722,rishabhpandey106/soulsync,https://github.com/rishabhpandey106/soulsync,AI Playlist Maker,Python,2025-01-02 19:23:43+00:00,1,0,0.051000000000000004,[],,rishabhpandey106,User,False,1,0
79,991623821,art3m4ik3/ai-telegram-bot,https://github.com/art3m4ik3/ai-telegram-bot,Telegram бот с использованием различных моделей AI для ответов на текстовые сообщения и анализа изображений,Python,2025-05-27 23:05:53+00:00,0,0,0.016,[],mit,art3m4ik3,User,False,0,0
80,870729220,wdzhwsh4067/homepage,https://github.com/wdzhwsh4067/homepage,,Python,2024-10-10 15:02:42+00:00,0,0,5.25,[],mit,wdzhwsh4067,User,False,1,0
81,972993070,georgeh1998/journal-tts,https://github.com/georgeh1998/journal-tts,,Python,2025-04-26 03:16:54+00:00,0,0,0.003,[],,georgeh1998,User,False,1,0
82,985328028,lord-dubious/xv-ui,https://github.com/lord-dubious/xv-ui,🖥️ Run AI Agent in your browser.,Python,2025-05-17 14:31:01+00:00,0,3,1.6960000000000002,[],mit,lord-dubious,User,False,0,0
83,896880019,Mkznd/diploma_backend,https://github.com/Mkznd/diploma_backend,,Python,2024-12-01 14:32:45+00:00,0,0,0.036000000000000004,[],,Mkznd,User,False,1,0
84,808408533,shilivan/ThreePillarsHealth,https://github.com/shilivan/ThreePillarsHealth,A site for TCM educational resources.,Python,2024-05-31 02:33:39+00:00,1,0,59.826,[],,shilivan,User,False,1,0
85,779216428,NitinReddy-A/Incident-Analyzer,https://github.com/NitinReddy-A/Incident-Analyzer,,Python,2024-03-29 10:00:04+00:00,4,0,0.20700000000000002,[],,NitinReddy-A,User,False,1,4
86,717778734,usama13o/GPTCVMaker,https://github.com/usama13o/GPTCVMaker,"This project is a Streamlit application that uses OpenAI's GPT-4 model to generate a cover letter based on a job description, a CV, and a selected tone (Professional, Friendly, or Neutral). The cover letter is generated in LaTeX format.",TeX,2023-11-12 15:13:42+00:00,0,0,0.878,[],,usama13o,User,False,1,0
87,896958005,AGI-in-2024/legal-ai-assistant,https://github.com/AGI-in-2024/legal-ai-assistant,,Python,2024-12-01 18:07:44+00:00,0,0,0.663,[],,AGI-in-2024,Organization,False,0,0
88,785653142,GeroPocha/BasketballCLQuarterFinalsPrediction,https://github.com/GeroPocha/BasketballCLQuarterFinalsPrediction,,Python,2024-04-12 10:34:48+00:00,0,0,0.003,[],,GeroPocha,User,False,1,0
89,1021138428,ktBigDeal/customs-clearance,https://github.com/ktBigDeal/customs-clearance,,Python,2025-07-17 00:30:12+00:00,3,0,51.647,[],,ktBigDeal,Organization,False,0,3
90,1087668768,pranjalsharma-6/health-coach-agent,https://github.com/pranjalsharma-6/health-coach-agent,Autonomous health coaching agent using LangGraph and OpenAI,Python,2025-11-01 11:52:45+00:00,0,0,0.34900000000000003,[],,pranjalsharma-6,User,False,0,0
91,739858607,CarolusSolis/ai_earthhack_code,https://github.com/CarolusSolis/ai_earthhack_code,,Python,2024-01-06 18:58:09+00:00,0,0,2.3689999999999998,[],,CarolusSolis,User,False,1,2
92,896815528,omh2022/Secrets-scanning,https://github.com/omh2022/Secrets-scanning,,Python,2024-12-01 11:36:50+00:00,0,5,3.596,[],apache-2.0,omh2022,User,False,1,0
93,1001356506,Lochana23/Day-5,https://github.com/Lochana23/Day-5,,Python,2025-06-13 08:38:06+00:00,0,0,0.011,[],,Lochana23,User,False,0,0
94,934298864,RiyanDutta/Summariesy,https://github.com/RiyanDutta/Summariesy,A WebUI which uses Gemini to perform OCR for summarization,JavaScript,2025-02-17 15:45:12+00:00,1,0,0.256,[],mit,RiyanDutta,User,False,1,0
95,941250932,holasoymalva/run-kit,https://github.com/holasoymalva/run-kit,,Python,2025-03-01 20:57:59+00:00,6,0,0.065,[],mit,holasoymalva,User,False,1,0
96,639285945,kartikey81/OpenAIServer,https://github.com/kartikey81/OpenAIServer,,Python,2023-05-11 06:49:39+00:00,0,0,0.003,[],,kartikey81,User,False,1,0
97,992974494,himadriatiitm/project-uno,https://github.com/himadriatiitm/project-uno,,Python,2025-05-30 02:22:17+00:00,0,0,0.231,[],mit,himadriatiitm,User,False,0,0
98,637196925,khryniewicz/searchgpt,https://github.com/khryniewicz/searchgpt,"Tool-using GPT agent, equipped with Knowledge Base and ability to search using Google.",Python,2023-05-06 20:04:07+00:00,5,0,0.41200000000000003,"['gpt', 'gradio', 'langchain', 'openai', 'pinecone', 'python', 'serpapi']",mit,khryniewicz,User,False,1,0
99,999704730,RafaGiaretta/browser-use-AI,https://github.com/RafaGiaretta/browser-use-AI,,Python,2025-06-10 16:54:28+00:00,0,0,0.221,[],,RafaGiaretta,User,False,0,0
100,796481731,ramgorthi04/Multi-Agent-Games,https://github.com/ramgorthi04/Multi-Agent-Games,Grounding multiple LLM agents in games and testing their potential for deception,Python,2024-05-06 03:00:54+00:00,0,0,0.051000000000000004,[],,ramgorthi04,User,False,2,0
101,1009770275,nomi908/aichat,https://github.com/nomi908/aichat,,Python,2025-06-27 17:22:08+00:00,0,0,9.949,[],,nomi908,User,False,0,0
102,268659748,nli-for-qa/transformers-nli,https://github.com/nli-for-qa/transformers-nli,,Python,2020-06-02 00:05:12+00:00,4,16,11.38,[],apache-2.0,nli-for-qa,Organization,False,1,1
103,1020811987,rahulanilnair/AaaS,https://github.com/rahulanilnair/AaaS,,Python,2025-07-16 12:35:31+00:00,0,0,0.857,[],,rahulanilnair,User,False,0,0
104,1020359262,unixx0/langchain,https://github.com/unixx0/langchain,,Jupyter Notebook,2025-07-15 18:38:12+00:00,0,0,1.835,[],,unixx0,User,False,0,0
105,1015887352,tjt263/jarvis,https://github.com/tjt263/jarvis,,Shell,2025-07-08 07:22:16+00:00,0,0,0.003,[],,tjt263,User,False,0,0
106,1025716551,Prabhatsingh001/Policyreader,https://github.com/Prabhatsingh001/Policyreader,,Python,2025-07-24 17:25:06+00:00,0,0,0.192,[],,Prabhatsingh001,User,False,0,0
107,832220973,iPlugin/PROJ,https://github.com/iPlugin/PROJ,Repository for my projects,Python,2024-07-22 15:04:21+00:00,0,0,99.553,[],,iPlugin,User,False,1,0
108,602285900,supernalstate/oai,https://github.com/supernalstate/oai,,Jupyter Notebook,2023-02-15 22:13:01+00:00,0,0,83.616,[],,supernalstate,User,False,1,0
109,843778065,VladyslavShepilov/Comments,https://github.com/VladyslavShepilov/Comments,,Python,2024-08-17 11:45:26+00:00,0,0,0.10400000000000001,[],,VladyslavShepilov,User,False,1,0
110,944910843,GameRuiner/TeatrApka,https://github.com/GameRuiner/TeatrApka,,Python,2025-03-08 08:04:09+00:00,0,0,0.261,[],mit,GameRuiner,User,False,1,0
111,772154082,Anway04/AI_ChatBot,https://github.com/Anway04/AI_ChatBot,,Python,2024-03-14 16:29:41+00:00,0,0,0.191,[],,Anway04,User,False,1,0
112,991404685,zhangzg1/MKG4LLM,https://github.com/zhangzg1/MKG4LLM,The code of paper 'Towards Combining Multiple Knowledge Graphs for Large Language Models Reasoning',Python,2025-05-27 15:14:23+00:00,1,0,2.864,[],mit,zhangzg1,User,False,0,0
113,984569455,slyipae1/MedBookVQA,https://github.com/slyipae1/MedBookVQA,,Jupyter Notebook,2025-05-16 06:33:03+00:00,2,0,11.542,[],mit,slyipae1,User,False,1,0
114,602948111,harbor1981/openAITest,https://github.com/harbor1981/openAITest,,Python,2023-02-17 09:39:24+00:00,0,0,0.165,[],,harbor1981,User,False,1,0
115,1043459378,josdisk/Open-source_LLM-ML-AI_sandbox-for-autonomous-driving,https://github.com/josdisk/Open-source_LLM-ML-AI_sandbox-for-autonomous-driving,,Python,2025-08-23 22:41:59+00:00,0,0,0.076,[],mit,josdisk,User,False,0,0
116,650218403,freekode1ko/FinGigaChat,https://github.com/freekode1ko/FinGigaChat,Финансовый помощник для ГКМ,Python,2023-06-06 15:41:25+00:00,1,13,200.354,[],,freekode1ko,User,False,2,1
117,899676100,praveen-prog/reltiosqlchatbotv2,https://github.com/praveen-prog/reltiosqlchatbotv2,,Python,2024-12-06 19:10:00+00:00,0,0,0.124,[],mit,praveen-prog,User,False,1,0
118,1079636197,punkv111-a11y/My-first-project,https://github.com/punkv111-a11y/My-first-project,,Python,2025-10-20 06:32:59+00:00,0,0,0.068,[],,punkv111-a11y,User,False,0,0
119,715792642,Regex-ICS314/AskUs,https://github.com/Regex-ICS314/AskUs,,HTML,2023-11-07 20:59:49+00:00,1,0,16.891,[],mit,Regex-ICS314,Organization,False,0,0
120,999774096,EsterGalati/VestibulandoBot2.0,https://github.com/EsterGalati/VestibulandoBot2.0,,Python,2025-06-10 19:06:59+00:00,1,47,62.718,[],mit,EsterGalati,User,False,0,2
121,984354385,rrojasbe/llm_model,https://github.com/rrojasbe/llm_model,llm_model project from class,Python,2025-05-15 19:47:56+00:00,0,0,3.057,[],mit,rrojasbe,User,False,1,0
122,1003307661,prc1s/Resume_Tailor,https://github.com/prc1s/Resume_Tailor,,Python,2025-06-17 00:30:15+00:00,0,0,0.067,[],,prc1s,User,False,0,0
123,956537388,Rephael4321/neura-query-api,https://github.com/Rephael4321/neura-query-api,API for neura query,Python,2025-03-28 12:23:51+00:00,0,0,0.069,[],agpl-3.0,Rephael4321,User,False,1,0
124,870712294,KRufus/ai-sales-agent,https://github.com/KRufus/ai-sales-agent,,Python,2024-10-10 14:29:42+00:00,0,0,77.412,[],,KRufus,User,False,1,0
125,1063449487,ReadixGG/AutoHE,https://github.com/ReadixGG/AutoHE,"Диалоги, квесты, кат‑сцены, анимации NPC, события на сервере — всё собирается блоками без кода. Каждый сможет сделать это легко: открой конструктор, перетащи блоки и запусти результат в игре.",JavaScript,2025-09-24 16:34:42+00:00,2,0,3.341,[],mit,ReadixGG,User,False,0,0
126,991127174,TJ-IS/aiplot-eval,https://github.com/TJ-IS/aiplot-eval,,Python,2025-05-27 06:59:06+00:00,2,0,4.705,[],,TJ-IS,Organization,False,0,0
127,987283092,Dene33/amazon-hidden-site-hunter,https://github.com/Dene33/amazon-hidden-site-hunter,,Python,2025-05-20 21:07:18+00:00,0,8,37.586,[],,Dene33,User,False,1,0
128,249042632,sc2iq/sc2iq,https://github.com/sc2iq/sc2iq,,TypeScript,2020-03-21 19:06:11+00:00,6,88,2.384,[],,sc2iq,Organization,False,0,1
