,id,full_name,html_url,description,language,created_at,stargazers_count,open_issues_count,size,topics,license,owner_login,owner_type,archived,subscribers_count,network_count
13,841232452,apcl-research/jam-contextsum,https://github.com/apcl-research/jam-contextsum,,Python,2024-08-12 01:39:07+00:00,4,0,0.038,[],,apcl-research,Organization,False,1,0
14,891995697,littlebai086/owner_video,https://github.com/littlebai086/owner_video,,Python,2024-11-21 10:29:19+00:00,0,0,0.098,[],,littlebai086,User,False,1,0
15,744653281,JustanProvence/AISandbox,https://github.com/JustanProvence/AISandbox,Sandbox for applications that use LLMs,Python,2024-01-17 18:31:51+00:00,0,0,0.227,[],,JustanProvence,User,False,1,0
16,982553758,ajs808/ToTUI,https://github.com/ajs808/ToTUI,,Python,2025-05-13 04:14:20+00:00,0,0,43.346,[],mit,ajs808,User,False,1,0
17,901952362,subratamondal1/agents-tutorial,https://github.com/subratamondal1/agents-tutorial,AI Agents,Jupyter Notebook,2024-12-11 16:11:41+00:00,0,0,1.5510000000000002,[],mit,subratamondal1,User,False,1,0
18,694420208,xiaoyou-bilibili/llm_knowledge,https://github.com/xiaoyou-bilibili/llm_knowledge,基于大语言模型的专属知识库,Python,2023-09-21 01:00:50+00:00,44,1,3.61,[],,xiaoyou-bilibili,Organization,False,0,7
19,860948252,lllangWV/AutoExcel,https://github.com/lllangWV/AutoExcel,,Python,2024-09-21 15:40:02+00:00,0,0,0.675,[],mit,lllangWV,User,False,1,0
20,1074419516,xieyuhan6/resumeHelper,https://github.com/xieyuhan6/resumeHelper,,Python,2025-10-11 18:48:50+00:00,0,0,0.051000000000000004,[],,xieyuhan6,User,False,0,0
21,880672494,Ched3/Eco-Vision,https://github.com/Ched3/Eco-Vision,,Jupyter Notebook,2024-10-30 06:19:54+00:00,0,0,25.81,[],,Ched3,User,False,1,0
22,639728264,oliviac12/WriteWiseFlask,https://github.com/oliviac12/WriteWiseFlask,WriteWise in Flask,Python,2023-05-12 05:11:24+00:00,0,0,0.007,[],,oliviac12,User,False,1,0
23,465154467,billray0259/semantic_qa_search,https://github.com/billray0259/semantic_qa_search,,Jupyter Notebook,2022-03-02 04:20:36+00:00,3,0,0.023,[],,billray0259,User,False,1,0
24,956103743,comp423-25s/csxl-team-e2,https://github.com/comp423-25s/csxl-team-e2,COMP 423 Final Project -- CSXL chatbot addition,Python,2025-03-27 17:48:28+00:00,0,8,26.186,[],mit,comp423-25s,Organization,False,0,0
25,976229249,richckov/neuro-tutor,https://github.com/richckov/neuro-tutor,"Нейро-репетитор на базе ChatGPT. Написан для школьников, у которых есть вопросы по математике и химии. В данный момет проект дорабатывается.",Python,2025-05-01 18:23:55+00:00,0,0,0.023,[],,richckov,User,False,1,0
26,739625254,tarekchaalan/Terminal-Based-Chatbot,https://github.com/tarekchaalan/Terminal-Based-Chatbot,OpenAI Based Chatbot,Python,2024-01-06 03:33:00+00:00,0,0,0.004,[],mit,tarekchaalan,User,False,1,0
27,870808004,frankykl/openai_build_hours,https://github.com/frankykl/openai_build_hours,,Jupyter Notebook,2024-10-10 17:49:25+00:00,0,0,3.652,[],mit,frankykl,User,False,1,0
28,414191241,Moozaheed/All-Code,https://github.com/Moozaheed/All-Code,,C++,2021-10-06 11:52:26+00:00,0,0,10.15,[],,Moozaheed,User,False,1,0
29,717030474,trev77/diet-recommendation,https://github.com/trev77/diet-recommendation,,Python,2023-11-10 11:57:36+00:00,0,0,27.626,[],apache-2.0,trev77,User,False,1,0
30,946757917,DSwithSiam/zoomytech,https://github.com/DSwithSiam/zoomytech,,Python,2025-03-11 16:20:21+00:00,0,3,9.512,[],,DSwithSiam,User,False,1,0
31,847467802,bradenbe1115/chatmgoblog,https://github.com/bradenbe1115/chatmgoblog,A chat application for University of Michigan football content. ,Jupyter Notebook,2024-08-25 22:37:51+00:00,0,0,0.186,[],,bradenbe1115,User,False,1,0
32,916629681,dev4423/airdrop-new,https://github.com/dev4423/airdrop-new,,Python,2025-01-14 13:27:50+00:00,0,3,0.157,[],,dev4423,User,False,1,0
33,940945587,Siddesh-Pansare93/Aarogya-AI,https://github.com/Siddesh-Pansare93/Aarogya-AI,,TypeScript,2025-03-01 05:32:54+00:00,0,0,11.337,[],,Siddesh-Pansare93,User,False,1,2
34,920059003,overripedatascientist/tribe-demo,https://github.com/overripedatascientist/tribe-demo,,Python,2025-01-21 13:49:37+00:00,0,0,0.084,[],,overripedatascientist,User,False,1,0
35,993038292,SKNETWORKS-FAMILY-AICAMP/SKN12-3RD-2TEAM,https://github.com/SKNETWORKS-FAMILY-AICAMP/SKN12-3RD-2TEAM,,Python,2025-05-30 05:39:44+00:00,0,0,65.46,[],,SKNETWORKS-FAMILY-AICAMP,Organization,False,0,0
36,675957119,notasecret/gpt4all,https://github.com/notasecret/gpt4all,,C++,2023-08-08 05:43:23+00:00,0,1,12.779,[],mit,notasecret,User,False,2,0
37,1008576147,emms204/ScreenplayWebApp,https://github.com/emms204/ScreenplayWebApp,A FullStack Implementation of a Movie Screenplay Writing WebAPP,Python,2025-06-25 18:58:54+00:00,1,0,78.52,[],,emms204,User,False,0,0
38,731511234,Anuj-Mishraa/code-translator,https://github.com/Anuj-Mishraa/code-translator,,Python,2023-12-14 08:46:03+00:00,0,0,0.004,[],,Anuj-Mishraa,User,False,1,0
39,856150045,kumarimohana/Parkinson_Disease_Detection_CNN,https://github.com/kumarimohana/Parkinson_Disease_Detection_CNN,,HTML,2024-09-12 04:38:45+00:00,1,0,8.343,[],,kumarimohana,User,False,1,0
40,953445730,jiyagarg03/AI_translateAndeditOnImage,https://github.com/jiyagarg03/AI_translateAndeditOnImage,"AI-based tool to detect, translate, and replace text directly on images using OCR, translation APIs, and image processing with Python.",Python,2025-03-23 11:44:38+00:00,0,0,16.916,[],,jiyagarg03,User,False,1,0
41,683832138,willgbryan/reach_analytics,https://github.com/willgbryan/reach_analytics,"Data analysis, fully automated",Python,2023-08-27 20:49:47+00:00,1,0,12.159,[],,willgbryan,User,False,1,0
42,804346968,lukas-hinterleitner/master-thesis,https://github.com/lukas-hinterleitner/master-thesis,Select or Project? Evaluating Lower-dimensional Vectors for LLM Training Data Explanations,Jupyter Notebook,2024-05-22 12:27:21+00:00,0,0,327.453,"['explainable-ai', 'huggingface', 'huggingface-transformers', 'large-language-models', 'machine-learning', 'natural-language-processing', 'nlp', 'pretrained-models', 'python', 'pytorch', 'transformer', 'uv']",,lukas-hinterleitner,User,False,1,1
43,857694092,Bindhu2925/stock_market_prediction,https://github.com/Bindhu2925/stock_market_prediction,,Jupyter Notebook,2024-09-15 11:05:43+00:00,0,0,8.577,[],,Bindhu2925,User,False,1,0
44,973300268,krishivseth/TrevorAI,https://github.com/krishivseth/TrevorAI,,TypeScript,2025-04-26 17:35:11+00:00,0,0,1.003,[],,krishivseth,User,False,1,2
45,893140161,aberistaina/chatbotOpenAI,https://github.com/aberistaina/chatbotOpenAI,,Python,2024-11-23 16:34:08+00:00,1,0,0.042,[],,aberistaina,User,False,1,0
46,989862448,maiqkhan/llms,https://github.com/maiqkhan/llms,A repository to learn LLM and RAG best practices,Jupyter Notebook,2025-05-25 01:43:22+00:00,0,0,1.484,[],,maiqkhan,User,False,0,0
47,625715280,ujhrkzy/llm-slot-filling,https://github.com/ujhrkzy/llm-slot-filling,,Python,2023-04-10 00:13:20+00:00,22,3,0.085,[],mit,ujhrkzy,User,False,1,8
48,911449460,DiegoCastr00/SignalsDetection,https://github.com/DiegoCastr00/SignalsDetection,,Jupyter Notebook,2025-01-03 03:39:56+00:00,0,0,62.089,[],,DiegoCastr00,User,False,1,0
49,965934550,ICubeSystems/ai-playground,https://github.com/ICubeSystems/ai-playground,Playground for AI,Python,2025-04-14 06:30:07+00:00,0,6,0.054,[],mit,ICubeSystems,Organization,False,1,2
50,745569909,Ranchu2000/ChatPurffect,https://github.com/Ranchu2000/ChatPurffect,,Python,2024-01-19 16:13:39+00:00,0,0,0.061,[],,Ranchu2000,User,False,1,0
51,826513194,d-orm/llm_agents,https://github.com/d-orm/llm_agents,,Python,2024-07-09 21:15:20+00:00,0,0,0.006,[],,d-orm,User,False,1,0
52,832002580,RG-PEEC/ICECCME24,https://github.com/RG-PEEC/ICECCME24,"Data and Code of Paper ""Towards Goal-Oriented Volunteering - LLMs to the Rescue?"" for our ICECCME 2024 Conference Paper",Jupyter Notebook,2024-07-22 06:50:43+00:00,0,0,3.551,"['goalification', 'labeling', 'llms', 'recommender-system', 'volunteering']",,RG-PEEC,Organization,False,1,0
53,1000476771,MunchProductionz/AI-proofreader,https://github.com/MunchProductionz/AI-proofreader,,Python,2025-06-11 21:05:47+00:00,0,0,0.106,[],,MunchProductionz,User,False,0,0
54,1009225468,ulethakonke/Soulfile-Org.,https://github.com/ulethakonke/Soulfile-Org.,,Python,2025-06-26 19:28:08+00:00,0,0,0.004,[],,ulethakonke,User,False,0,0
55,952200557,murilx/unesp-rag-chatbot,https://github.com/murilx/unesp-rag-chatbot,A RAG Chatbot that uses information about college professors as context to help users search for docents and their academic contributions. Project developed during college,Python,2025-03-20 22:30:49+00:00,0,0,2.549,[],,murilx,User,False,1,0
56,1031394802,gslshbs/note-anything,https://github.com/gslshbs/note-anything,"AI-powered note taking application with RAG (Retrieval-Augmented Generation) support. Features include multimedia content processing, intelligent search, and knowledge management.",HTML,2025-08-03 16:42:44+00:00,1,0,0.28400000000000003,[],,gslshbs,User,False,0,0
57,609906761,simon0820s/IA,https://github.com/simon0820s/IA,,Jupyter Notebook,2023-03-05 15:41:44+00:00,0,0,142.545,[],,simon0820s,User,False,1,0
58,999554373,eyasq/python_ai_agent,https://github.com/eyasq/python_ai_agent,An AI Agent built using Python and Google's Gemini,Python,2025-06-10 12:33:19+00:00,0,0,1.6760000000000002,[],,eyasq,User,False,0,0
59,1047777376,himanshukpr/Assistant,https://github.com/himanshukpr/Assistant,,Python,2025-08-31 07:50:16+00:00,0,0,0.012,[],,himanshukpr,User,False,0,0
60,800582070,PosPse/BPMN,https://github.com/PosPse/BPMN,,Python,2024-05-14 15:53:11+00:00,0,0,50.233,[],,PosPse,User,False,1,0
61,1030436971,saimanoj1605/hackathon,https://github.com/saimanoj1605/hackathon,,Python,2025-08-01 16:29:03+00:00,0,0,53.172,[],,saimanoj1605,User,False,0,0
62,796440833,CalderJohnson/gpt-finetune,https://github.com/CalderJohnson/gpt-finetune,,Python,2024-05-05 23:41:24+00:00,0,0,0.064,[],,CalderJohnson,User,False,1,0
63,654625642,Zhili-NJ/PDFchat_Discord_Bot_rub,https://github.com/Zhili-NJ/PDFchat_Discord_Bot_rub,,Python,2023-06-16 14:43:18+00:00,0,0,2.9050000000000002,[],mit,Zhili-NJ,User,False,1,0
64,896699166,nymphakoh/miniPJT,https://github.com/nymphakoh/miniPJT,,Jupyter Notebook,2024-12-01 04:09:39+00:00,0,0,4.54,[],,nymphakoh,User,False,1,0
65,861603078,cqzyys/ppt-maker,https://github.com/cqzyys/ppt-maker,输入一句简单的提示语，AI根据提示语自动规划PPT大纲，然后根据大纲自动生成PPT。,Python,2024-09-23 07:51:56+00:00,7,0,3.357,[],apache-2.0,cqzyys,Organization,False,0,0
66,694661162,hsr99/Prakriti-ChatBot,https://github.com/hsr99/Prakriti-ChatBot,,Python,2023-09-21 12:49:33+00:00,0,0,13.781,[],,hsr99,User,False,1,0
67,967330672,dayeon2423004/News_model,https://github.com/dayeon2423004/News_model,,Python,2025-04-16 09:38:27+00:00,0,0,2.056,[],,dayeon2423004,User,False,1,1
68,1003485177,Einengutenmorgen/MIMIC,https://github.com/Einengutenmorgen/MIMIC,,Jupyter Notebook,2025-06-17 08:11:24+00:00,0,0,53.293,[],,Einengutenmorgen,User,False,0,0
69,378723689,Muzammiljethwa/DeepLearning-Projects,https://github.com/Muzammiljethwa/DeepLearning-Projects,,Jupyter Notebook,2021-06-20 19:22:28+00:00,0,0,30.495,[],,Muzammiljethwa,User,False,1,0
70,1008228768,lovelyppotto/Noti-ai,https://github.com/lovelyppotto/Noti-ai,,Python,2025-06-25 08:17:02+00:00,0,0,0.105,[],,lovelyppotto,User,False,0,0
71,802480187,gopikrishna152/Pdf_reader,https://github.com/gopikrishna152/Pdf_reader, Developed a PDF reader application using the Python framework Langchain,Python,2024-05-18 12:14:48+00:00,0,0,0.004,[],,gopikrishna152,User,False,1,1
72,872261105,neodyland/entropix,https://github.com/neodyland/entropix,Unofficial entropix impl for Gemma2 and Llama and Qwen2 and Mistral,Python,2024-10-14 06:10:04+00:00,17,0,0.078,"['ai', 'entropix', 'llm', 'localllm', 'python']",,neodyland,Organization,False,0,1
73,871205062,HaiderRaza01/Cypher,https://github.com/HaiderRaza01/Cypher,,Python,2024-10-11 13:30:26+00:00,0,0,4.804,[],,HaiderRaza01,User,False,1,0
74,991455114,blaubird/lumi-v3-stella,https://github.com/blaubird/lumi-v3-stella,,Python,2025-05-27 16:44:23+00:00,0,1,0.551,[],mit,blaubird,User,False,0,0
75,807354331,kwindla/two-bots,https://github.com/kwindla/two-bots,tinkering with multiple LLMs talking to each other,Python,2024-05-29 00:10:28+00:00,1,0,0.004,[],,kwindla,User,False,1,0
76,1060330723,strawgate/github-research-mcp,https://github.com/strawgate/github-research-mcp,github-research-mcp,Python,2025-09-19 18:22:58+00:00,1,0,0.9400000000000001,[],,strawgate,User,False,1,0
77,1060442039,raydot/wealth-of-nations-ai,https://github.com/raydot/wealth-of-nations-ai,"Conversational AI system for querying Adam Smith's Wealth of Nations using LangChain, OpenAI, and Chroma",Python,2025-09-19 23:30:44+00:00,0,0,0.651,[],,raydot,User,False,0,0
78,744090870,Don-Yin/Flashcards-on-Steroids,https://github.com/Don-Yin/Flashcards-on-Steroids,,Python,2024-01-16 15:52:54+00:00,1,0,0.9390000000000001,[],agpl-3.0,Don-Yin,User,False,1,0
79,994766366,UmaimaZakir/Agentic-AI-Task,https://github.com/UmaimaZakir/Agentic-AI-Task,,Python,2025-06-02 12:56:49+00:00,0,0,0.55,[],,UmaimaZakir,User,False,0,0
80,987892281,Jay21-bot/AI-Powered-Visualization-Assistant-using-LLMs,https://github.com/Jay21-bot/AI-Powered-Visualization-Assistant-using-LLMs,An interactive Streamlit app that uses OpenAI GPT to analyze and visualize CSV/Excel data via natural language queries—no coding required.,Python,2025-05-21 18:37:44+00:00,1,0,0.007,[],mit,Jay21-bot,User,False,1,0
81,627754884,pepabo/ai-assistant,https://github.com/pepabo/ai-assistant,Interact with GPT-4 in a chat format in a browser.,Python,2023-04-14 06:10:27+00:00,4,6,0.687,[],mit,pepabo,Organization,False,5,0
82,768256358,angelachencmu/trust-ui-prototype,https://github.com/angelachencmu/trust-ui-prototype,,Python,2024-03-06 18:48:34+00:00,0,0,0.151,[],,angelachencmu,User,False,1,2
83,841232261,Headstarters/AI_Customer_Support_Chat,https://github.com/Headstarters/AI_Customer_Support_Chat,AI Customer Support Chat!,Python,2024-08-12 01:38:13+00:00,0,1,43.36,[],mit,Headstarters,Organization,False,0,0
84,961127766,TiepNguyen2003/AI-World-Review,https://github.com/TiepNguyen2003/AI-World-Review,,Python,2025-04-05 20:12:40+00:00,0,0,0.017,[],,TiepNguyen2003,User,False,1,0
85,333659474,wspalding/PersonalWebsite,https://github.com/wspalding/PersonalWebsite,my personal website,Python,2021-01-28 05:50:14+00:00,0,1,1.014,[],mit,wspalding,User,False,1,1
86,694550697,geehaad/LLamaIndex-text-classification,https://github.com/geehaad/LLamaIndex-text-classification,Text Classification using LlamaIndex and Gradio,Python,2023-09-21 08:16:36+00:00,7,0,1.095,"['gradio', 'llama-index', 'llm', 'python3']",,geehaad,User,False,1,0
87,761780680,ScottALampron/Controls,https://github.com/ScottALampron/Controls,,Shell,2024-02-22 13:34:06+00:00,1,0,0.117,[],mit,ScottALampron,User,False,1,0
88,1005164838,DarrenM-Lab/ai-privacy-firewall,https://github.com/DarrenM-Lab/ai-privacy-firewall,,JavaScript,2025-06-19 19:23:36+00:00,0,0,0.031,[],,DarrenM-Lab,User,False,0,0
89,1019782988,djdinnebeil/journey_session06,https://github.com/djdinnebeil/journey_session06,,Python,2025-07-14 21:39:26+00:00,0,0,0.035,[],,djdinnebeil,User,False,0,0
90,954062150,darrenli6/BrowserUse,https://github.com/darrenli6/BrowserUse,,Python,2025-03-24 14:01:59+00:00,0,0,0.001,[],,darrenli6,User,False,1,0
91,445641079,anonymous-717/Multi-Sum,https://github.com/anonymous-717/Multi-Sum,,Python,2022-01-07 20:13:37+00:00,3,0,5.729,[],,anonymous-717,User,False,1,1
92,1067285853,TIGER-AI-Lab/EditReward,https://github.com/TIGER-AI-Lab/EditReward,EditReward: A Human-Aligned Reward Model for Instruction-Guided Image Editing,Python,2025-09-30 16:31:10+00:00,68,1,17.251,"['diffusion', 'editing', 'evaluation']",,TIGER-AI-Lab,Organization,False,2,2
93,614943725,naazahrani/saudi_chatgpt,https://github.com/naazahrani/saudi_chatgpt,,JavaScript,2023-03-16 16:19:54+00:00,0,0,2.345,[],,naazahrani,User,False,1,0
94,986064254,Sangameeee/Nepali_LLM,https://github.com/Sangameeee/Nepali_LLM,,HTML,2025-05-19 03:57:24+00:00,0,0,0.014,[],,Sangameeee,User,False,1,0
95,1055856687,samscarrow/ai-lb,https://github.com/samscarrow/ai-lb,,Python,2025-09-12 23:24:32+00:00,0,1,0.095,[],,samscarrow,User,False,0,0
96,1027928350,Khairul-Ikhwan23/NuraAI,https://github.com/Khairul-Ikhwan23/NuraAI,,HTML,2025-07-28 18:42:29+00:00,0,0,15.452,[],,Khairul-Ikhwan23,User,False,0,0
97,1024499433,traceroot-ai/traceroot,https://github.com/traceroot-ai/traceroot,Find the Root Cause in Your Code's Trace,TypeScript,2025-07-22 19:50:15+00:00,350,34,27.412,"['agent', 'ai', 'ai-agents', 'debugging', 'llm', 'monitoring', 'multi-agent-systems', 'observability', 'trace']",apache-2.0,traceroot-ai,Organization,False,3,47
98,1045881046,CadeauM/Shentax,https://github.com/CadeauM/Shentax,SheHacks2025,Python,2025-08-27 21:16:07+00:00,1,0,22.658,[],,CadeauM,User,False,0,0
99,660307352,ijwfly/chatgpt-tg,https://github.com/ijwfly/chatgpt-tg,ChatGPT Telegram bot,Python,2023-06-29 17:55:51+00:00,17,0,0.337,"['chatgpt', 'dalle-3', 'gpt-3', 'gpt-4', 'openai', 'python', 'telegram-bot', 'whisper']",mit,ijwfly,User,False,4,1
100,790796807,protagolabs/odyssey-math,https://github.com/protagolabs/odyssey-math,,Jupyter Notebook,2024-04-23 14:45:41+00:00,83,1,5.883,[],mit,protagolabs,Organization,False,4,10
101,741221286,qobi/ece49595nl,https://github.com/qobi/ece49595nl,Course material for Purdue ECE49595NL Natural Language Processing,Python,2024-01-10 00:12:19+00:00,1,0,0.136,[],other,qobi,User,False,1,0
102,978621504,Cckyrie/nvila-8b-sft,https://github.com/Cckyrie/nvila-8b-sft,,Python,2025-05-06 09:11:59+00:00,0,0,48.153,[],apache-2.0,Cckyrie,User,False,1,0
103,990061286,ian-antking/druid-q,https://github.com/ian-antking/druid-q,,Python,2025-05-25 12:25:49+00:00,0,0,0.16,[],,ian-antking,User,False,0,0
104,960273259,chetaniitbhilai/Manim_Gen,https://github.com/chetaniitbhilai/Manim_Gen,"🎥 Automatically converts YouTube lecture videos into animated LaTeX visualizations using Manim and Gemini API. Flask-based app that processes videos in 5-minute chunks for clean, educational summaries.",Python,2025-04-04 06:36:53+00:00,0,0,403.509,"['flask', 'generative-ai', 'manim', 'python']",,chetaniitbhilai,User,False,1,0
105,1005670948,Samu-git07/SummaryAI,https://github.com/Samu-git07/SummaryAI,,Python,2025-06-20 15:55:35+00:00,0,0,0.002,[],,Samu-git07,User,False,0,0
106,952954774,DavidZaludek/E2B-magic,https://github.com/DavidZaludek/E2B-magic,"Sometimes a dream is all you need, sometimes it's just magic.",HTML,2025-03-22 08:24:30+00:00,1,0,19.14,[],gpl-3.0,DavidZaludek,User,False,2,0
107,1004321953,Faiza5050/first-agent1,https://github.com/Faiza5050/first-agent1,Create First Agent Using OpenAI Agents SDK.,Python,2025-06-18 12:55:46+00:00,1,0,0.02,[],,Faiza5050,User,False,0,0
108,994846573,Valexxjr/edu-ai-challenge-2025,https://github.com/Valexxjr/edu-ai-challenge-2025,AI tools exploring,Python,2025-06-02 15:12:27+00:00,0,0,0.08600000000000001,[],,Valexxjr,User,False,0,0
109,678210615,rmartinshort/travel_mapper,https://github.com/rmartinshort/travel_mapper,Calls ChatGPT to make an itinerary and then uses Google Maps to get directions. Makes a map of the result,Python,2023-08-14 02:52:08+00:00,55,1,2.399,[],mit,rmartinshort,User,False,1,19
110,616876284,thiefdirk/finetune-repo,https://github.com/thiefdirk/finetune-repo,,Python,2023-03-21 09:11:01+00:00,1,0,5.39,[],,thiefdirk,User,False,1,0
111,689092113,fsndzomga/anonLLM,https://github.com/fsndzomga/anonLLM,anonLLM: Anonymize Personally Identifiable Information (PII) for Large Language Model APIs,Python,2023-09-08 19:27:26+00:00,74,0,0.035,[],,fsndzomga,User,False,1,10
112,686140513,lauravg/expiration-reminder,https://github.com/lauravg/expiration-reminder,,TypeScript,2023-09-01 21:07:37+00:00,1,9,2.801,[],,lauravg,User,False,2,1
113,670303615,Rakejogers/ytexplained-backend,https://github.com/Rakejogers/ytexplained-backend,the backend of jakerogers.engineer website,Python,2023-07-24 18:40:39+00:00,2,0,0.006,[],,Rakejogers,User,False,1,0
114,805512610,kanakapalli/TradingXR_AI,https://github.com/kanakapalli/TradingXR_AI,,Python,2024-05-24 18:35:50+00:00,1,0,0.014,[],mit,kanakapalli,User,False,1,0
115,647813613,aipresenter/aipresenter,https://github.com/aipresenter/aipresenter,aipresenter makes it easy to create stories using AI tools,Python,2023-05-31 15:14:37+00:00,5,3,0.107,"['ai', 'chatgpt', 'elevenlabs', 'python']",bsd-2-clause,aipresenter,Organization,False,2,5
116,716344776,nouu-me/document_vector_search_benchmark,https://github.com/nouu-me/document_vector_search_benchmark,Benchmark for Japanese document embedding & vector search,Python,2023-11-09 00:04:51+00:00,29,0,0.502,[],apache-2.0,nouu-me,Organization,False,1,1
117,323160403,arneshie/movie_star_network,https://github.com/arneshie/movie_star_network,An information network of hollywood actors written in Python using NetworkX.,Python,2020-12-20 20:37:56+00:00,2,0,125.357,"['dataset', 'kaggle', 'learning', 'link-prediction', 'machine', 'python']",,arneshie,User,False,1,3
118,642806284,dunkean/AI_RPG_Generator,https://github.com/dunkean/AI_RPG_Generator,A content generator for rpg using AI LLM and latent diffusion (OpenAI api - GPT3.5 turbo and Stable diffusion - sdwebui),Python,2023-05-19 11:42:35+00:00,3,0,0.093,[],cc0-1.0,dunkean,User,False,2,0
119,986793913,Denis-root/ReactAgentGoogleTools,https://github.com/Denis-root/ReactAgentGoogleTools,"Un agente tipo react para demo, usando tools de google expuesto con fastapi",Python,2025-05-20 06:15:40+00:00,0,0,0.01,[],,Denis-root,User,False,1,0
120,836364675,fagun98/AuditInsight-Bot,https://github.com/fagun98/AuditInsight-Bot,"AuditInsight Bot is a NumInformatics 10-K Analyzer Chatbot designed to assist users in generating accurate and relevant answers based on audit reports of companies. By leveraging similarity search through documents, the chatbot aims to provide reliable information and insights, ensuring users have access to the data they need.",Python,2024-07-31 17:31:52+00:00,0,0,3.297,[],,fagun98,User,False,1,0
121,1078439414,abghajkb24/Criando-um-Chatbot-Baseado-em-Conte-do-de-PDFs,https://github.com/abghajkb24/Criando-um-Chatbot-Baseado-em-Conte-do-de-PDFs,,Python,2025-10-17 18:28:06+00:00,0,0,0.01,[],,abghajkb24,User,False,0,0
122,742669546,STR666666/Health-Advisor,https://github.com/STR666666/Health-Advisor,,JavaScript,2024-01-13 02:33:18+00:00,0,0,25.498,[],mit,STR666666,User,False,2,0
123,1049271948,Chanu-03/StudyMate,https://github.com/Chanu-03/StudyMate,easy to study huge materals in a single go by easy understanding,Python,2025-09-02 18:24:19+00:00,0,0,0.007,[],,Chanu-03,User,False,0,0
124,1008998948,ValentinMouret/guided-energy-case-study,https://github.com/ValentinMouret/guided-energy-case-study,,Python,2025-06-26 12:20:47+00:00,0,0,0.034,[],,ValentinMouret,User,False,0,0
125,804247285,LeavesLi1015/Explainable-Few-shot-Knowledge-Tracing,https://github.com/LeavesLi1015/Explainable-Few-shot-Knowledge-Tracing,,Python,2024-05-22 08:28:17+00:00,6,1,18.358,[],,LeavesLi1015,User,False,1,1
